product_key,product_id,product_name,category,sub_category
2762,FUR-CH-10004387,"Office Star Bag Chairs, Red",Furniture,Chairs
2763,OFF-AR-10001269,"BIC Markers, Water Color",Office Supplies,Art
2764,TEC-CO-10001674,"Sharp Personal Copier, Color",Technology,Copiers
2765,FUR-CH-10001262,"Office Star Rocking Chair, Set of Two",Furniture,Chairs
2766,FUR-TA-10000075,"Bevis Coffee Table, Fully Assembled",Furniture,Tables
2767,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
2768,FUR-BO-10002936,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases
2769,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs
2770,OFF-PA-10002377,Xerox 1916,Office Supplies,Paper
2771,TEC-PH-10000019,"Motorola Audio Dock, Full Size",Technology,Phones
2772,OFF-AR-10000266,"BIC Markers, Fluorescent",Office Supplies,Art
2773,FUR-BO-10002964,"Dania Floating Shelf Set, Pine",Furniture,Bookcases
2774,TEC-MA-10004049,"Epson Printer, White",Technology,Machines
2775,FUR-CH-10003540,"Office Star Bag Chairs, Set of Two",Furniture,Chairs
2776,FUR-FU-10002659,"Eldon Clock, Black",Furniture,Furnishings
2777,FUR-BO-10000786,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases
2778,TEC-PH-10003102,"Samsung Audio Dock, with Caller ID",Technology,Phones
2779,TEC-AC-10003711,"Memorex Mouse, Erganomic",Technology,Accessories
2780,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances
2781,FUR-BO-10002109,"Safco Stackable Bookrack, Pine",Furniture,Bookcases
2782,OFF-TEN-10000794,"Tenex Shelving, Wire Frame",Office Supplies,Storage
2783,FUR-FU-10000606,"Deflect-O Photo Frame, Durable",Furniture,Furnishings
2784,TEC-CO-10000887,"Hewlett Copy Machine, High-Speed",Technology,Copiers
2785,FUR-CH-10000788,"Hon Rocking Chair, Adjustable",Furniture,Chairs
2786,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories
2787,TEC-PH-10002570,"Samsung Headset, Full Size",Technology,Phones
2788,TEC-AC-10001047,"SanDisk Router, Erganomic",Technology,Accessories
2789,FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs
2790,TEC-PH-10000956,"Motorola Speaker Phone, with Caller ID",Technology,Phones
2791,OFF-AP-10003538,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances
2792,TEC-CO-10002812,"Canon Ink, Color",Technology,Copiers
2793,FUR-TA-10000519,"Bevis Computer Table, Fully Assembled",Furniture,Tables
2794,TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones
2795,TEC-CO-10002696,"Hewlett Personal Copier, Color",Technology,Copiers
2796,FUR-CH-10000133,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs
2797,FUR-BO-10001872,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
2798,FUR-TA-10002789,"Hon Coffee Table, with Bottom Storage",Furniture,Tables
2799,FUR-TA-10001226,"Hon Conference Table, Rectangular",Furniture,Tables
2800,FUR-FU-10001246,"Advantus Frame, Durable",Furniture,Furnishings
2801,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs
2802,FUR-IKE-10003053,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases
2803,FUR-CH-10004047,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs
2804,FUR-BO-10003631,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases
2805,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables
2806,FUR-BO-10004899,"Safco Floating Shelf Set, Pine",Furniture,Bookcases
2807,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones
2808,FUR-TA-10000245,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables
2809,TEC-PH-10001492,"Nokia Headset, VoIP",Technology,Phones
2810,TEC-CO-10001560,"Hewlett Ink, Color",Technology,Copiers
2811,FUR-FU-10004288,"Eldon Frame, Duo Pack",Furniture,Furnishings
2812,TEC-CO-10001531,"Hewlett Fax and Copier, Color",Technology,Copiers
2813,OFF-AP-10003979,"KitchenAid Blender, Black",Office Supplies,Appliances
2814,OFF-AP-10000691,"Cuisinart Refrigerator, Red",Office Supplies,Appliances
2815,TEC-AC-10001756,"Memorex Numeric Keypad, USB",Technology,Accessories
2816,TEC-CO-10001042,"Sharp Fax and Copier, High-Speed",Technology,Copiers
2817,TEC-AC-10001876,"Logitech Memory Card, USB",Technology,Accessories
2818,OFF-BI-10004042,"Cardinal Binding Machine, Recycled",Office Supplies,Binders
2819,FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs
2820,TEC-CO-10003370,"HP Ink, Color",Technology,Copiers
2821,TEC-PH-10003011,"Cisco Audio Dock, Full Size",Technology,Phones
2822,TEC-MA-10002779,"Panasonic Receipt Printer, Red",Technology,Machines
2823,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings
2824,TEC-AC-10003417,"SanDisk Memory Card, Programmable",Technology,Accessories
2825,FUR-HON-10003950,"Hon Coffee Table, Adjustable Height",Furniture,Tables
2826,TEC-CO-10000172,"Hewlett Ink, Digital",Technology,Copiers
2827,OFF-ST-10002499,"Eldon File Cart, Single Width",Office Supplies,Storage
2828,TEC-PH-10003215,"Samsung Headset, Full Size",Technology,Phones
2829,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings
2830,OFF-ST-10000127,"Fellowes Shelving, Wire Frame",Office Supplies,Storage
2831,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories
2832,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings
2833,TEC-PH-10000141,Clearsounds A400,Technology,Phones
2834,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage
2835,TEC-OKI-10002736,"Okidata Card Printer, Red",Technology,Machines
2836,OFF-AP-10004527,"Hamilton Beach Toaster, White",Office Supplies,Appliances
2837,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories
2838,TEC-AC-10003262,"Belkin Router, Erganomic",Technology,Accessories
2839,OFF-WIL-10000146,"Wilson Jones Binding Machine, Clear",Office Supplies,Binders
2840,TEC-MA-10004168,"Panasonic Card Printer, Wireless",Technology,Machines
2841,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables
2842,TEC-MA-10003146,"Okidata Inkjet, Durable",Technology,Machines
2843,TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones
2844,FUR-CH-10000302,"Novimex Rocking Chair, Red",Furniture,Chairs
2845,FUR-SAF-10002940,"Safco Corner Shelving, Mobile",Furniture,Bookcases
2846,TEC-MA-10003176,"Panasonic Inkjet, Wireless",Technology,Machines
2847,TEC-AC-10000596,"Enermax Memory Card, Erganomic",Technology,Accessories
2848,TEC-AC-10001666,"Memorex Numeric Keypad, Erganomic",Technology,Accessories
2849,TEC-MOT-10001342,"Motorola Signal Booster, VoIP",Technology,Phones
2850,TEC-CO-10002700,"Hewlett Fax and Copier, Digital",Technology,Copiers
2851,OFF-SU-10004306,"Kleencut Trimmer, Steel",Office Supplies,Supplies
2852,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones
2853,TEC-APP-10002829,"Apple Audio Dock, Full Size",Technology,Phones
2854,FUR-TA-10002885,"Lesro Computer Table, Fully Assembled",Furniture,Tables
2855,FUR-TA-10002095,"Lesro Training Table, Fully Assembled",Furniture,Tables
2856,TEC-HP -10001574,"HP Fax Machine, Laser",Technology,Copiers
2857,TEC-CO-10004507,"Brother Fax and Copier, Digital",Technology,Copiers
2858,FUR-BO-10004459,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases
2859,TEC-PH-10000087,"Apple Signal Booster, Cordless",Technology,Phones
2860,FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases
2861,TEC-MA-10000110,"StarTech Phone, Wireless",Technology,Machines
2862,FUR-OFF-10004495,"Office Star Swivel Stool, Black",Furniture,Chairs
2863,TEC-PH-10000693,"Apple Speaker Phone, with Caller ID",Technology,Phones
2864,OFF-IBI-10001123,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders
2865,TEC-PH-10004915,"Nokia Speaker Phone, Cordless",Technology,Phones
2866,FUR-FU-10000526,"Deflect-O Frame, Durable",Furniture,Furnishings
2867,OFF-KIT-10003757,"KitchenAid Refrigerator, Red",Office Supplies,Appliances
2868,OFF-ST-10004996,"Tenex Trays, Blue",Office Supplies,Storage
2869,OFF-EN-10004773,Staples,Office Supplies,Envelopes
2870,FUR-CH-10001153,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs
2871,TEC-PH-10000014,"Motorola Headset, VoIP",Technology,Phones
2872,OFF-AP-10003956,"Hoover Toaster, Red",Office Supplies,Appliances
2873,FUR-CH-10002631,"Office Star Bag Chairs, Black",Furniture,Chairs
2874,FUR-CH-10001187,"Novimex Chairmat, Set of Two",Furniture,Chairs
2875,OFF-PA-10002652,"Eaton Note Cards, Premium",Office Supplies,Paper
2876,TEC-AC-10003408,"Enermax Keyboard, Programmable",Technology,Accessories
2877,FUR-CH-10002088,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs
2878,OFF-STA-10000244,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art
2879,FUR-CH-10002410,"Office Star Rocking Chair, Red",Furniture,Chairs
2880,OFF-AP-10003182,"Breville Toaster, Silver",Office Supplies,Appliances
2881,FUR-BO-10000195,"Dania Stackable Bookrack, Pine",Furniture,Bookcases
2882,TEC-PH-10003481,"Apple Office Telephone, Full Size",Technology,Phones
2883,TEC-PAN-10002756,"Panasonic Card Printer, White",Technology,Machines
2884,TEC-MA-10004198,"Panasonic Card Printer, White",Technology,Machines
2885,TEC-MA-10000003,"Konica Phone, Durable",Technology,Machines
2886,FUR-DEF-10000495,"Deflect-O Clock, Black",Furniture,Furnishings
2887,OFF-ST-10001222,"Eldon Shelving, Single Width",Office Supplies,Storage
2888,TEC-MA-10000572,"Epson Card Printer, Red",Technology,Machines
2889,TEC-ENE-10001541,"Enermax Router, USB",Technology,Accessories
2890,OFF-ST-10002510,"Tenex Lockers, Wire Frame",Office Supplies,Storage
2891,TEC-LOG-10002589,"Logitech Memory Card, USB",Technology,Accessories
2892,TEC-HEW-10003531,"Hewlett Copy Machine, High-Speed",Technology,Copiers
2893,FUR-TA-10004484,"Barricks Wood Table, Adjustable Height",Furniture,Tables
2894,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones
2895,TEC-CAN-10001378,"Canon Personal Copier, High-Speed",Technology,Copiers
2896,TEC-EPS-10000774,"Epson Phone, Red",Technology,Machines
2897,TEC-AC-10002364,"Enermax Router, USB",Technology,Accessories
2898,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases
2899,OFF-SU-10004911,"Acme Shears, High Speed",Office Supplies,Supplies
2900,TEC-MA-10002992,"Konica Card Printer, Wireless",Technology,Machines
2901,OFF-KIT-10003337,"KitchenAid Microwave, Silver",Office Supplies,Appliances
2902,FUR-BO-10004371,"Dania Classic Bookcase, Pine",Furniture,Bookcases
2903,FUR-TA-10003386,"Hon Round Table, with Bottom Storage",Furniture,Tables
2904,TEC-MA-10001811,"Okidata Card Printer, Durable",Technology,Machines
2905,OFF-CAM-10004271,"Cameo Mailers, Recycled",Office Supplies,Envelopes
2906,FUR-CH-10000013,"Hon Steel Folding Chair, Black",Furniture,Chairs
2907,FUR-LES-10004420,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables
2908,OFF-BRE-10003081,"Breville Coffee Grinder, Black",Office Supplies,Appliances
2909,OFF-AP-10004515,"Hamilton Beach Coffee Grinder, Red",Office Supplies,Appliances
2910,TEC-AC-10003276,"Enermax Router, USB",Technology,Accessories
2911,TEC-CO-10001410,"Canon Personal Copier, High-Speed",Technology,Copiers
2912,OFF-ST-10004835,"Fellowes File Cart, Wire Frame",Office Supplies,Storage
2913,OFF-SU-10004980,"Acme Trimmer, Steel",Office Supplies,Supplies
2914,FUR-BO-10002346,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases
2915,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs
2916,OFF-EN-10002035,"Kraft Mailers, Set of 50",Office Supplies,Envelopes
2917,TEC-PH-10002419,"Motorola Headset, Cordless",Technology,Phones
2918,OFF-AP-10000228,"Cuisinart Blender, White",Office Supplies,Appliances
2919,FUR-TA-10003449,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
2920,TEC-CO-10003587,"Hewlett Personal Copier, Laser",Technology,Copiers
2921,FUR-CH-10003168,"Office Star Swivel Stool, Set of Two",Furniture,Chairs
2922,TEC-PH-10001677,"Nokia Office Telephone, Full Size",Technology,Phones
2923,TEC-MA-10004933,"Konica Phone, Wireless",Technology,Machines
2924,OFF-STA-10000155,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art
2925,FUR-TA-10004544,"Chromcraft Coffee Table, Fully Assembled",Furniture,Tables
2926,FUR-BO-10004483,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases
2927,TEC-MOT-10004136,"Motorola Signal Booster, Cordless",Technology,Phones
2928,FUR-BO-10003904,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
2929,OFF-AP-10004571,"Hoover Stove, Silver",Office Supplies,Appliances
2930,OFF-BI-10001032,"Avery Binding Machine, Recycled",Office Supplies,Binders
2931,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs
2932,OFF-BIN-10001715,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art
2933,OFF-KIT-10000099,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances
2934,FUR-BO-10001537,"Ikea Corner Shelving, Metal",Furniture,Bookcases
2935,OFF-AP-10000119,"Breville Microwave, White",Office Supplies,Appliances
2936,OFF-BI-10004078,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders
2937,OFF-AP-10002128,"Hoover Blender, Black",Office Supplies,Appliances
2938,TEC-PH-10001264,"Cisco Signal Booster, VoIP",Technology,Phones
2939,TEC-MA-10004323,"Panasonic Phone, White",Technology,Machines
2940,OFF-ST-10003322,"Eldon Shelving, Wire Frame",Office Supplies,Storage
2941,TEC-MA-10004693,"Panasonic Calculator, White",Technology,Machines
2942,TEC-AC-10003518,"Logitech Router, USB",Technology,Accessories
2943,FUR-DAN-10004940,"Dania Classic Bookcase, Metal",Furniture,Bookcases
2944,FUR-RUB-10003004,"Rubbermaid Frame, Durable",Furniture,Furnishings
2945,TEC-OKI-10003221,"Okidata Receipt Printer, Red",Technology,Machines
2946,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances
2947,FUR-BO-10001892,"Sauder Library with Doors, Pine",Furniture,Bookcases
2948,OFF-SU-10003343,"Kleencut Shears, Steel",Office Supplies,Supplies
2949,FUR-IKE-10002268,"Ikea Floating Shelf Set, Metal",Furniture,Bookcases
2950,TEC-CO-10003166,"Canon Fax Machine, Color",Technology,Copiers
2951,TEC-CO-10002981,"HP Wireless Fax, High-Speed",Technology,Copiers
2952,OFF-ST-10003334,"Smead Trays, Wire Frame",Office Supplies,Storage
2953,FUR-BO-10004507,"Ikea Corner Shelving, Metal",Furniture,Bookcases
2954,TEC-AC-10000742,"SanDisk Flash Drive, Erganomic",Technology,Accessories
2955,FUR-CH-10002316,"Harbour Creations Bag Chairs, Red",Furniture,Chairs
2956,OFF-AP-10004972,"Breville Coffee Grinder, Red",Office Supplies,Appliances
2957,OFF-ST-10001255,"Fellowes Trays, Single Width",Office Supplies,Storage
2958,TEC-AC-10003851,"Memorex Keyboard, Bluetooth",Technology,Accessories
2959,TEC-PH-10000441,VTech DS6151,Technology,Phones
2960,FUR-FU-10003736,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings
2961,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings
2962,TEC-CO-10003622,"Sharp Ink, Digital",Technology,Copiers
2963,OFF-EN-10004526,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes
2964,TEC-PH-10001574,"Nokia Audio Dock, Cordless",Technology,Phones
2965,FUR-BO-10003221,"Safco Corner Shelving, Mobile",Furniture,Bookcases
2966,FUR-TA-10000403,"Barricks Computer Table, Fully Assembled",Furniture,Tables
2967,FUR-BO-10004504,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases
2968,OFF-PA-10001686,"SanDisk Memo Slips, Premium",Office Supplies,Paper
2969,TEC-ENE-10002686,"Enermax Numeric Keypad, Erganomic",Technology,Accessories
2970,OFF-FA-10003530,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners
2971,OFF-SAN-10002839,"Sanford Canvas, Fluorescent",Office Supplies,Art
2972,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
2973,FUR-NOV-10002107,"Novimex Rocking Chair, Adjustable",Furniture,Chairs
2974,TEC-PH-10003970,"Cisco Headset, Full Size",Technology,Phones
2975,TEC-AC-10000827,"SanDisk Keyboard, Programmable",Technology,Accessories
2976,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings
2977,TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines
2978,TEC-PH-10002138,"Apple Audio Dock, Cordless",Technology,Phones
2979,FUR-HON-10002941,"Hon Swivel Stool, Set of Two",Furniture,Chairs
2980,TEC-MA-10003338,"Panasonic Phone, Red",Technology,Machines
2981,OFF-BRE-10002255,"Breville Stove, White",Office Supplies,Appliances
2982,OFF-ST-10001393,"Fellowes Trays, Blue",Office Supplies,Storage
2983,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper
2984,TEC-PH-10004251,"Nokia Audio Dock, Full Size",Technology,Phones
2985,FUR-CH-10004920,"Office Star Chairmat, Red",Furniture,Chairs
2986,OFF-AP-10002226,"Hoover Blender, Black",Office Supplies,Appliances
2987,TEC-PH-10000298,"Nokia Speaker Phone, Cordless",Technology,Phones
2988,FUR-FU-10003939,"Tenex Photo Frame, Duo Pack",Furniture,Furnishings
2989,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper
2990,OFF-SU-10004655,"Stiletto Trimmer, Steel",Office Supplies,Supplies
2991,FUR-BO-10002471,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases
2992,FUR-DAN-10001584,"Dania Stackable Bookrack, Pine",Furniture,Bookcases
2993,FUR-FU-10000718,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings
2994,OFF-AP-10002698,"Cuisinart Microwave, Black",Office Supplies,Appliances
2995,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines
2996,TEC-PH-10000286,"Motorola Signal Booster, with Caller ID",Technology,Phones
2997,OFF-AR-10002417,"Boston Sketch Pad, Water Color",Office Supplies,Art
2998,OFF-ST-10002263,"Rogers Trays, Wire Frame",Office Supplies,Storage
2999,FUR-BO-10003384,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
3000,OFF-SU-10004766,"Kleencut Shears, Easy Grip",Office Supplies,Supplies
3001,TEC-CO-10001726,"HP Fax and Copier, High-Speed",Technology,Copiers
3002,TEC-STA-10002459,"StarTech Printer, Durable",Technology,Machines
3003,TEC-CO-10004252,"HP Ink, Color",Technology,Copiers
3004,OFF-AR-10002902,"Sanford Canvas, Water Color",Office Supplies,Art
3005,OFF-AR-10000179,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art
3006,TEC-CO-10004689,"Canon Ink, Color",Technology,Copiers
3007,FUR-BO-10004423,"Ikea Corner Shelving, Pine",Furniture,Bookcases
3008,OFF-PA-10003139,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper
3009,FUR-BO-10000797,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases
3010,FUR-CH-10002438,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs
3011,FUR-BO-10003530,"Safco Classic Bookcase, Metal",Furniture,Bookcases
3012,FUR-BO-10003287,"Dania Corner Shelving, Traditional",Furniture,Bookcases
3013,TEC-CO-10002244,"Sharp Ink, Laser",Technology,Copiers
3014,OFF-AR-10001495,"BIC Sketch Pad, Blue",Office Supplies,Art
3015,TEC-PH-10004162,"Samsung Speaker Phone, Cordless",Technology,Phones
3016,OFF-AR-10001898,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,Art
3017,OFF-SU-10000970,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies
3018,TEC-CO-10004901,"HP Fax and Copier, Laser",Technology,Copiers
3019,TEC-BEL-10001971,"Belkin Flash Drive, USB",Technology,Accessories
3020,TEC-KON-10001624,"Konica Receipt Printer, Durable",Technology,Machines
3021,OFF-ST-10002539,"Fellowes Shelving, Single Width",Office Supplies,Storage
3022,OFF-ST-10002781,"Smead File Cart, Single Width",Office Supplies,Storage
3023,FUR-CH-10004844,"Novimex Swivel Stool, Adjustable",Furniture,Chairs
3024,FUR-TA-10004219,"Bevis Computer Table, with Bottom Storage",Furniture,Tables
3025,FUR-CH-10001797,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs
3026,FUR-FU-10002699,"Eldon Photo Frame, Erganomic",Furniture,Furnishings
3027,FUR-BO-10004567,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases
3028,TEC-MA-10002701,"Konica Inkjet, Durable",Technology,Machines
3029,OFF-AP-10001049,"Breville Coffee Grinder, Silver",Office Supplies,Appliances
